_id,id,asset_id,location,alternative_name,type,location_details,url,address,PostedDate,AssetName,Reason,Comments,Status,geometry,,,,,,,,,,Type of Fountains,,,
712,191,2601,St. James Town West Park,St. James Town West Park Playground Drinking Fountain,Drinking Fountain,Located west of the playground.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=191,589 Sherbourne St  ,2025-12-12T07:10:48,St. James Town West Park Playground Drinking Fountain,Under Construction,Park under construction,0,"{""coordinates"": [[-79.37597949, 43.67079861]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
713,3780,121965,Dr. Gordon Chong Park,Dr. Gordon Chong Park Splash Pad Bottle Filling Station,Bottle Filling Station,Located north of the splash pad along the pathway.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3780,60 Howard St,2025-12-12T06:54:48,Dr. Gordon Chong Splash Pad Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.37299361, 43.67162379]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
714,306,102089,Withrow Park,Withrow Park Wading Pool Bottle Filling Station,Bottle Filling Station,Located west of the wading pool.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=306,725 Logan Ave  ,2025-12-05T12:14:39,Withrow Park Wading Pool Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.3481652, 43.67603118]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
715,300,102130,Winchester Park,Winchester Park Wading Pool Bottle Filling Station,Bottle Filling Station,Located northeast of the wading pool.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=300,530 Ontario St  ,2025-12-05T12:13:24,Winchester Park Wading Pool Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.37181145999999, 43.666415670000006]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
716,557,2466,Blantyre Park,Blantyre Park Bottle Filling Station,Bottle Filling Station,Located on on the east side of the washroom building by the baseball diamond.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=557,180 Fallingbrook Rd  ,2025-12-05T11:43:02,Blantyre Park Bottle Filling Station,Under Construction,"Blantyre Park and all its amenities are closed while it <a href=""https://www.toronto.ca/city-government/planning-development/construction-new-facilities/improvements-expansion-redevelopment/blantyre-park-improvements/"">undergoes improvements</a>.",0,"{""coordinates"": [[-79.28105637, 43.682307959999996]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
717,332,102255,Blythwood - Sherwood Ravine,Blythwood - Sherwood Ravine Dog Fountain,Dog Fountain,Located on the grassy area south of the parking lot.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=332,1200 Mount Pleasant Rd,2025-12-02T06:42:17,Blythwood - Sherwood Ravine Dog Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.39775936, 43.71955328999999]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
718,845,102079,Humbertown Park,Humbertown Park Bottle Filling Station,Bottle Filling Station,Located next to the playground.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=845,7 Wimbleton Rd  ,2025-11-24T13:59:22,Humbertown Park Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.52049846, 43.65766258]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
719,811,78696,Dixon Park,Dixon Park Bottle Filling Station,Bottle Filling Station,Located on the outside of the washroom building.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=811,350 Dixon Rd  ,2025-11-24T13:59:11,Dixon Park Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.55520883, 43.69647474]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
720,2020,102029,Six Points Park,Six Points Park Playground Bottle Filling Station,Bottle Filling Station,Located southeast of the playground along the pathway.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=2020,10 Viking Lane  ,2025-11-20T09:20:40,Six Points Park Playground Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.53569797, 43.63961613]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
721,1508,74866,Humberline Park,Humberline Park Bottle Filling Station,Bottle Filling Station,Located on the outside of the washroom building next to the playground.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1508,32 Humberline Dr  ,2025-11-20T09:19:52,Humberline Park Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.61575271000001, 43.73153574]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
722,1073,2237,Humber Bay Park East,Humber Bay Park East Traffic Circle Drinking Fountain,Drinking Fountain,"Located south of the pathway, east of the traffic circle.",https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1073,100 Humber Bay Park Rd  W ,2025-11-20T09:19:18,Humber Bay Park East Traffic Circle Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.47533704, 43.622652599999995]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
723,1073,2236,Humber Bay Park East,Humber Bay Park East Pinic Site Two Drinking Fountain,Drinking Fountain,"Located west of pinic site 2, south of the pathway.",https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=1073,100 Humber Bay Park Rd  W ,2025-11-20T09:19:09,Humber Bay Park East Pinic Site Two Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.47581983, 43.6201978]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
724,867,102281,Rotary Peace Park,Rotary Peace Park Outdoor Pool Drinking Fountain,Drinking Fountain,Located in the outdoor pool building.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=867,25 Eleventh St  ,2025-11-20T09:17:30,Rotary Peace Park Outdoor Pool Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.50752729999999, 43.59517943]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
725,798,102159,Centennial Park - Etobicoke,Centennial Park Etobicoke Stadium Bottle Filling Station,Bottle Filling Station,Located near the south end of Centennial Park Stadium.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=798,256 Centennial Park Rd  ,2025-11-20T09:16:34,Centennial Park Rob Ford Stadium Bottle Filling,Closed for the Season,None,0,"{""coordinates"": [[-79.59245495, 43.659609679999996]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
726,798,102197,Centennial Park - Etobicoke,Centennial Park Rob Ford Stadium Drinking Fountain,Drinking Fountain,Located near the north end of Centennial Park Stadium.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=798,256 Centennial Park Rd  ,2025-11-20T09:16:23,Centennial Park Rob Ford Stadium Bottle Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.58526435, 43.65376468]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
727,798,2431,Centennial Park - Etobicoke,Centennial Park Etobicoke Picnic Site 6 Drinking Fountain,Drinking Fountain,Located on the north side of the park building south of Picnic Site #6.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=798,256 Centennial Park Rd  ,2025-11-20T09:16:10,Centennial Park Etobicoke Picnic Site 6 Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.59019409000001, 43.65206301]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
728,798,102062,Centennial Park - Etobicoke,Centennial Park Rob Ford Stadium Bottle Filling Station,Bottle Filling Station,Located near the south end of Centennial Park Stadium.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=798,256 Centennial Park Rd  ,2025-11-20T09:16:01,Centennial Park - Etobicoke Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.58508814, 43.653410109999996]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
729,181,102026,Rennie Park,Rennie Park Tennis Court Bottle Filling Station,Bottle Filling Station,Located southwest of the tennis courts along the pathway.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=181,1 Rennie Terr  ,2025-11-20T09:14:46,Rennie Park Tennis Court Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.47374912999999, 43.644481569999996]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
730,9,102190,Eglinton Flats,Eglinton Flats Southeast Sports Pavilion Drinking Fountain,Drinking Fountain,Located at the southeast sports pavillion.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=9,101 Emmett Ave  ,2025-11-20T09:13:43,Eglinton Flats Southeast Sports Pavilion Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.49460481, 43.684233289999995]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
731,9,2336,Eglinton Flats,Eglinton Flats Northwest Sports Pavillion Drinking Fountain,Drinking Fountain,Located on the grassy area at the east end of the pathway leading from the northwest sports pavilion.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=9,101 Emmett Ave  ,2025-11-20T09:13:34,Eglinton Flats Northwest Sports Pavillion Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.50221405, 43.68582477]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
732,3,2219,James Gardens,James Gardens Drinking Fountain,Drinking Fountain,Located on the west side of parking lot.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3,99 Edenbridge Dr  ,2025-11-20T09:13:25,James Gardens Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.51454792, 43.67140802]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
733,3,102084,James Gardens,James Gardens Bottle Filling Station,Bottle Filling Station,"Located on the washroom building, west of the parking lot.",https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=3,99 Edenbridge Dr  ,2025-11-20T09:13:15,James Gardens Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.51474334000001, 43.6715503]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
734,856,102156,Norseman Heights Park,Norseman Heights Park Baseball Diamond Bottle Filling Station,Bottle Filling Station,Located east of the northeast baseball diamond along Chartwell Road.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=856,100 Chartwell Rd  ,2025-11-19T11:37:46,Norseman Heights Park Baseball Diamond Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.51484459, 43.63363418]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
735,71,41110,Sir Casimir Gzowski Park,Sir Casimir Gzowski Park Fieldhouse Bottle Filling Station,Bottle Filling Station,Located on the west side of the fieldhouse/washroom building.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=71,2001 Lake Shore Blvd  W ,2025-11-19T11:14:55,Sir Casimir Gzowski Park Fieldhouse Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.46571684, 43.63516386]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
736,497,2207,Keelesdale Park,Keelesdale Park Drinking Fountain,Drinking Fountain,Located west of the arena entrance.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=497,95 Black Creek Dr  ,2025-11-19T11:12:01,Keelesdale Park Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.47917835, 43.68783896]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
737,77,2253,High Park,High Park Ornamental Fountain Drinking Fountain,Drinking Fountain,Located across from the ornamental fountain on the east side of Colborne Lodge Drive.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=77,1873 Bloor St  W ,2025-11-19T10:57:34,High Park Ornamental Fountain Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.46476003999999, 43.64392995]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
738,77,2267,High Park,High Park Drinking Fountain,Drinking Fountain,Located at the intersection of Bloor Street West and Parkside Drive.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=77,1873 Bloor St  W ,2025-11-19T10:56:22,High Park Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.46021283, 43.65437473]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
739,107,2200,Kew Gardens,Kew Gardens Wading Pool Drinking Fountain,Drinking Fountain,Located next to the wading pool.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=107,2075 Queen St  E ,2025-11-17T08:23:35,Kew Gardens Wading Pool Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.29968425999999, 43.66954689]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
740,107,2198,Kew Gardens,Kew Gardens Drinking Fountain,Drinking Fountain,"Located along the main pathway, west of the park garage.",https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=107,2075 Queen St  E ,2025-11-17T08:23:17,Kew Gardens Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.29783780999999, 43.66802948]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
741,107,2199,Kew Gardens,Kew Gardens Baseball Diamond Drinking Fountain,Drinking Fountain,Located along the east side of the baseball diamond.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=107,2075 Queen St  E ,2025-11-17T08:23:07,Kew Gardens Baseball Diamond Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.29808676, 43.66850461]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
742,857,80208,Ourland Park,Ourland Park Outdoor Pool Bottle Filling Station,Bottle Filling Station,Located at the outdoor pool.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=857,18 Ourland Ave  ,2025-11-13T10:01:08,Ourland Park Outdoor Pool Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.50859839, 43.61643984]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
743,247,2710,Ormskirk Park,Ormskirk Park Playground Drinking Fountain,Drinking Fountain,Located south of the playground.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=247,33 Ormskirk Crt  ,2025-11-13T09:27:05,Ormskirk Park Playground Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.47566025, 43.640776790000004]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
744,935,102027,Cloverdale Park,Cloverdale Park Fitness Area Bottle Filling Station,Bottle Filling Station,Located on the pathway at the south end of the outdoor fitness equipment area. ,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=935,85 Shaver Ave  S ,2025-11-13T09:23:51,Cloverdale Park Fitness Area Bottle Filling Station,Closed for the Season,None,0,"{""coordinates"": [[-79.54503687, 43.633593929999996]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
745,71,2621,Sir Casimir Gzowski Park,Sir Casimir Gzowski Park Wading Pool Drinking Fountain,Drinking Fountain,Located south of the wading pool.,https://www.toronto.ca/explore-enjoy/parks-recreation/places-spaces/parks-and-recreation-facilities/location/?id=71,2001 Lake Shore Blvd  W ,2025-11-13T09:20:34,Sir Casimir Gzowski Park Wading Pool Drinking Fountain,Closed for the Season,None,0,"{""coordinates"": [[-79.46506603, 43.63554031]], ""type"": ""MultiPoint""}",,,,,,,,,,,,,
